"city_depart","city_arrival","proportion"
11001,21018,0.00382628658886551
11001,21019,0.00133920030610293
11001,23002,0.00191314329443275
11001,23003,0.000956571647216377
11001,23016,0.0022957719533193
11001,23025,0.00248708628276258
11001,23027,0.000956571647216377
11001,23038,0.000382628658886551
11001,23039,0.000573942988329826
11001,23045,0.00459154390663861
11001,23047,0.00669600153051464
11001,23050,0.000191314329443275
11001,23060,0.000573942988329826
11001,23081,0.000191314329443275
11001,23086,0.000191314329443275
11001,23088,0.00401760091830878
11001,23094,0.0112875454371532
11001,23096,0.000382628658886551
11001,23100,0.000382628658886551
11001,23102,0.000573942988329826
11001,23104,0.000191314329443275
11001,24014,0.000765257317773101
11001,24020,0.000191314329443275
11001,24038,0.000573942988329826
11001,24055,0.000382628658886551
11001,24062,0.00286971494164913
11001,24086,0.000191314329443275
11001,24094,0.000191314329443275
11001,24107,0.000191314329443275
11001,24134,0.000191314329443275
11001,25014,0.000191314329443275
11001,25050,0.000191314329443275
11001,25072,0.000382628658886551
11001,25091,0.000382628658886551
11001,25112,0.000191314329443275
11001,25121,0.000191314329443275
11001,31005,0.000382628658886551
11001,31040,0.000191314329443275
11001,31043,0.000191314329443275
11001,34003,0.000191314329443275
11001,34022,0.000191314329443275
11001,34041,0.000191314329443275
11001,34042,0.000191314329443275
11001,36019,0.000191314329443275
11001,38014,0.000191314329443275
11001,38025,0.000191314329443275
11001,41002,0.000956571647216377
11001,41024,0.000191314329443275
11001,41048,0.000382628658886551
11001,42003,0.000191314329443275
11001,42006,0.000765257317773101
11001,42010,0.000191314329443275
11001,42023,0.000191314329443275
11001,43005,0.000382628658886551
11001,44001,0.000191314329443275
11001,44012,0.000191314329443275
11001,44013,0.000382628658886551
11001,44019,0.000573942988329826
11001,44021,0.0030610292710924
11001,44040,0.000191314329443275
11001,44043,0.000191314329443275
11001,44049,0.000191314329443275
11001,44081,0.000191314329443275
11001,45035,0.000191314329443275
11001,45060,0.000191314329443275
11001,46003,0.00516548689496843
11001,46013,0.00114788597665965
11001,46014,0.000956571647216377
11001,46020,0.000191314329443275
11001,46021,0.0022957719533193
11001,46025,0.00267840061220585
11001,52022,0.000191314329443275
11001,52063,0.000191314329443275
11001,62118,0.000191314329443275
11001,63049,0.000191314329443275
11001,71004,0.000382628658886551
11001,71016,0.000382628658886551
11001,71022,0.000191314329443275
11001,71034,0.000382628658886551
11001,71053,0.000382628658886551
11001,71057,0.000191314329443275
11001,72020,0.000191314329443275
11001,72040,0.000191314329443275
11001,73107,0.000382628658886551
11001,92140,0.000191314329443275
11002,11001,0.00935470320224901
11002,11002,0.714051442789285
11002,11004,0.0023831066016092
11002,11005,0.00290011955924645
11002,11007,0.00272239635505865
11002,11008,0.0111480918990532
11002,11009,0.00228616667205222
11002,11013,0.0115116166348919
11002,11016,0.000920929330791353
11002,11018,0.00260122144311242
11002,11021,0.000856302711086697
11002,11022,0.00170452709471031
11002,11023,0.0066565418295796
11002,11024,0.0112450318286102
11002,11025,0.000735127799140466
11002,11029,0.014274404627266
11002,11030,0.0010340259152745
11002,11035,0.00308592109089734
11002,11037,0.00170452709471031
11002,11038,0.00205189517562284
11002,11039,0.00280317962968947
11002,11040,0.0144521278314538
11002,11044,0.00317478269299124
11002,11050,0.0124648592755356
11002,11052,0.010833037127993
11002,11053,0.00079167609138204
11002,11054,0.000937085985717517
11002,11055,0.0013490806863347
11002,11056,0.00795715255113581
11002,11057,0.00185801531650887
11002,12002,0.000403916373154102
11002,12005,0.000234271496429379
11002,12007,0.00156719552783792
11002,12009,0.00179338869680421
11002,12014,0.000646266197046563
11002,12021,0.00464503829127218
11002,12025,0.0114954599799657
11002,12026,0.00043622968300643
11002,12029,0.000282741461207872
11002,12030,0.00213267845025366
11002,12034,3.23133098523282e-05
11002,12035,0.00130061072155621
11002,12040,0.00183378033411962
11002,13001,0.000306976443597118
11002,13002,8.07832746308204e-06
11002,13003,6.46266197046564e-05
11002,13004,0.00193879859113969
11002,13006,0.000169644876724723
11002,13008,0.00176915371441497
11002,13010,0.00113904417229457
11002,13011,0.00302937279865577
11002,13012,0.000218114841503215
11002,13013,8.07832746308204e-05
11002,13014,0.0014864122532071
11002,13016,0.000323133098523282
11002,13017,0.000323133098523282
11002,13019,0.000282741461207872
11002,13021,0.000145409894335477
11002,13023,0.000306976443597118
11002,13025,0.00067050117943581
11002,13029,0.00100171260542217
11002,13031,0.000121174911946231
11002,13035,0.000242349823892461
11002,13036,4.84699647784923e-05
11002,13037,0.000306976443597118
11002,13040,0.00275470966491098
11002,13044,0.000161566549261641
11002,13046,0.000185801531650887
11002,13049,0.000783597763918958
11002,13053,0.000177723204187805
11002,21001,0.00186609364397195
11002,21002,0.000597796232268071
11002,21003,0.000153488221798559
11002,21004,0.0198484505767926
11002,21005,0.00138139399618703
11002,21006,0.00258506478818625
11002,21007,0.000759362781529712
11002,21008,0.000137331566872395
11002,21009,0.00273855300998481
11002,21010,0.000525091285100333
11002,21011,9.69399295569845e-05
11002,21012,0.00134100235887162
11002,21013,0.00116327915468381
11002,21014,0.000953242640643681
11002,21015,0.00340905418942062
11002,21016,0.000589717904804989
11002,21017,0.000549326267489579
11002,21018,0.00179338869680421
11002,21019,0.000525091285100333
11002,23002,0.000799754418845122
11002,23003,0.000234271496429379
11002,23009,1.61566549261641e-05
11002,23016,0.000783597763918958
11002,23024,8.07832746308204e-06
11002,23025,0.000896694348402107
11002,23027,0.000258506478818625
11002,23032,8.07832746308204e-06
11002,23033,4.03916373154102e-05
11002,23038,0.000129253239409313
11002,23039,0.000145409894335477
11002,23044,4.03916373154102e-05
11002,23045,0.00104210424273758
11002,23047,0.00364332568585
11002,23050,0.000226193168966297
11002,23052,4.03916373154102e-05
11002,23060,2.42349823892461e-05
11002,23062,0.000193879859113969
11002,23077,0.000218114841503215
11002,23081,0.000492777975248005
11002,23086,0.000258506478818625
11002,23088,0.00322325265776974
11002,23094,0.00634956538598249
11002,23096,0.000250428151355543
11002,23097,4.03916373154102e-05
11002,23098,9.69399295569845e-05
11002,23099,7.27049471677384e-05
11002,23100,4.03916373154102e-05
11002,23101,4.03916373154102e-05
11002,23102,0.000403916373154102
11002,23104,3.23133098523282e-05
11002,23105,8.07832746308204e-06
11002,24001,0.000242349823892461
11002,24008,1.61566549261641e-05
11002,24009,3.23133098523282e-05
11002,24011,5.65482922415743e-05
11002,24014,0.000331211425986364
11002,24016,1.61566549261641e-05
11002,24020,0.000201958186577051
11002,24028,8.07832746308204e-06
11002,24033,0.000129253239409313
11002,24038,7.27049471677384e-05
11002,24043,3.23133098523282e-05
11002,24045,1.61566549261641e-05
11002,24048,5.65482922415743e-05
11002,24054,8.07832746308204e-06
11002,24055,0.000363524735838692
11002,24062,0.0035544640837561
11002,24066,3.23133098523282e-05
11002,24086,4.03916373154102e-05
11002,24094,8.07832746308204e-05
11002,24104,8.88616020939025e-05
11002,24107,7.27049471677384e-05
11002,24109,5.65482922415743e-05
11002,24134,6.46266197046564e-05
11002,24135,8.07832746308204e-06
11002,25005,5.65482922415743e-05
11002,25014,6.46266197046564e-05
11002,25015,1.61566549261641e-05
11002,25031,8.07832746308204e-06
11002,25037,8.07832746308204e-06
11002,25050,0.000137331566872395
11002,25072,7.27049471677384e-05
11002,25084,8.07832746308204e-06
11002,25091,4.84699647784923e-05
11002,25105,6.46266197046564e-05
11002,25110,0.000161566549261641
11002,25112,0.000105018257020067
11002,25117,8.07832746308204e-06
11002,25119,2.42349823892461e-05
11002,25120,8.07832746308204e-06
11002,25121,0.000161566549261641
11002,31003,2.42349823892461e-05
11002,31004,1.61566549261641e-05
11002,31005,0.00039583804569102
11002,31022,4.03916373154102e-05
11002,31033,3.23133098523282e-05
11002,31040,2.42349823892461e-05
11002,31043,6.46266197046564e-05
11002,32003,3.23133098523282e-05
11002,32006,1.61566549261641e-05
11002,32010,8.07832746308204e-06
11002,32011,3.23133098523282e-05
11002,33011,3.23133098523282e-05
11002,33021,8.07832746308204e-06
11002,33029,8.07832746308204e-06
11002,34002,1.61566549261641e-05
11002,34009,8.07832746308204e-06
11002,34013,4.03916373154102e-05
11002,34022,0.000185801531650887
11002,34023,4.84699647784923e-05
11002,34025,8.07832746308204e-06
11002,34027,8.07832746308204e-06
11002,34040,4.84699647784923e-05
11002,34041,2.42349823892461e-05
11002,34042,4.84699647784923e-05
11002,34043,8.07832746308204e-06
11002,35002,1.61566549261641e-05
11002,35005,8.07832746308204e-06
11002,35006,8.07832746308204e-06
11002,35011,8.07832746308204e-06
11002,35013,0.000137331566872395
11002,35029,4.03916373154102e-05
11002,36006,1.61566549261641e-05
11002,36008,5.65482922415743e-05
11002,36011,3.23133098523282e-05
11002,36015,7.27049471677384e-05
11002,36019,8.07832746308204e-06
11002,37002,1.61566549261641e-05
11002,37015,2.42349823892461e-05
11002,37017,2.42349823892461e-05
11002,37020,4.03916373154102e-05
11002,38002,8.07832746308204e-06
11002,38008,2.42349823892461e-05
11002,38014,7.27049471677384e-05
11002,38016,8.07832746308204e-06
11002,38025,8.07832746308204e-06
11002,41002,0.00039583804569102
11002,41011,5.65482922415743e-05
11002,41018,4.03916373154102e-05
11002,41024,1.61566549261641e-05
11002,41027,8.07832746308204e-06
11002,41034,8.07832746308204e-06
11002,41048,4.03916373154102e-05
11002,41063,2.42349823892461e-05
11002,41081,3.23133098523282e-05
11002,41082,3.23133098523282e-05
11002,42003,1.61566549261641e-05
11002,42004,0.000129253239409313
11002,42006,0.000387759718227938
11002,42008,0.000161566549261641
11002,42010,2.42349823892461e-05
11002,42011,8.88616020939025e-05
11002,42023,8.07832746308204e-05
11002,42025,0.000121174911946231
11002,42026,8.07832746308204e-06
11002,42028,0.00043622968300643
11002,43002,8.07832746308204e-06
11002,43005,4.03916373154102e-05
11002,43007,8.07832746308204e-06
11002,43010,8.88616020939025e-05
11002,43018,0.000161566549261641
11002,44001,1.61566549261641e-05
11002,44011,4.84699647784923e-05
11002,44012,8.07832746308204e-06
11002,44013,7.27049471677384e-05
11002,44019,6.46266197046564e-05
11002,44020,3.23133098523282e-05
11002,44021,0.00450770672439978
11002,44034,6.46266197046564e-05
11002,44036,3.23133098523282e-05
11002,44040,6.46266197046564e-05
11002,44043,0.000137331566872395
11002,44045,4.84699647784923e-05
11002,44048,0.000121174911946231
11002,44049,4.03916373154102e-05
11002,44064,0.000113096584483149
11002,44073,1.61566549261641e-05
11002,44080,8.07832746308204e-06
11002,44081,2.42349823892461e-05
11002,45017,8.07832746308204e-06
11002,45035,4.03916373154102e-05
11002,45041,2.42349823892461e-05
11002,45060,2.42349823892461e-05
11002,45061,8.07832746308204e-06
11002,46003,0.00676963841406275
11002,46013,0.00124406242931463
11002,46014,0.000815911073771286
11002,46020,0.000274663133744789
11002,46021,0.00314246938313891
11002,46024,0.000339289753449446
11002,46025,0.0014379422884286
11002,52011,0.000137331566872395
11002,52021,1.61566549261641e-05
11002,52022,8.07832746308204e-06
11002,52043,2.42349823892461e-05
11002,52048,8.07832746308204e-06
11002,52063,4.03916373154102e-05
11002,53014,8.07832746308204e-06
11002,53020,8.07832746308204e-06
11002,53053,8.07832746308204e-05
11002,54007,8.07832746308204e-06
11002,55004,8.07832746308204e-06
11002,55022,1.61566549261641e-05
11002,57062,8.07832746308204e-06
11002,57081,2.42349823892461e-05
11002,61019,8.07832746308204e-06
11002,61068,1.61566549261641e-05
11002,62003,8.07832746308204e-06
11002,62015,8.07832746308204e-06
11002,62032,8.07832746308204e-06
11002,62051,2.42349823892461e-05
11002,62063,0.000113096584483149
11002,62118,8.07832746308204e-06
11002,62121,8.07832746308204e-06
11002,63023,1.61566549261641e-05
11002,63035,8.07832746308204e-06
11002,63061,8.07832746308204e-06
11002,63079,1.61566549261641e-05
11002,64056,8.07832746308204e-06
11002,64076,8.07832746308204e-06
11002,71004,0.000169644876724723
11002,71011,7.27049471677384e-05
11002,71016,0.0003150547710602
11002,71017,8.07832746308204e-06
11002,71020,2.42349823892461e-05
11002,71022,0.000557404594952661
11002,71024,4.03916373154102e-05
11002,71034,0.000306976443597118
11002,71037,8.07832746308204e-05
11002,71053,0.000153488221798559
11002,71057,0.000290819788670954
11002,71066,1.61566549261641e-05
11002,71069,4.03916373154102e-05
11002,71070,0.000121174911946231
11002,72003,2.42349823892461e-05
11002,72004,2.42349823892461e-05
11002,72018,2.42349823892461e-05
11002,72020,0.000153488221798559
11002,72021,8.07832746308204e-06
11002,72025,2.42349823892461e-05
11002,72029,8.07832746308204e-05
11002,72030,0.000129253239409313
11002,72037,1.61566549261641e-05
11002,72038,1.61566549261641e-05
11002,72039,0.000161566549261641
11002,72041,3.23133098523282e-05
11002,73001,1.61566549261641e-05
11002,73006,3.23133098523282e-05
11002,73032,8.07832746308204e-06
11002,73042,3.23133098523282e-05
11002,73083,5.65482922415743e-05
11002,73107,7.27049471677384e-05
11002,81004,8.07832746308204e-06
11002,82003,8.07832746308204e-06
11002,83028,8.07832746308204e-06
11002,91120,8.07832746308204e-06
11002,92035,1.61566549261641e-05
11002,92094,5.65482922415743e-05
11002,92097,8.07832746308204e-06
11002,92137,8.07832746308204e-06
11002,92138,8.07832746308204e-06
11002,92140,1.61566549261641e-05
11004,11001,0.00935730115735041
11004,11002,0.372075843388328
11004,11004,0.163014035951736
11004,11005,0.00369367150948042
11004,11007,0.00911105639005171
11004,11008,0.00517114011327259
11004,11009,0.00295493720758434
11004,11013,0.0280719034720512
11004,11016,0.000246244767298695
11004,11018,0.00221620290568825
11004,11021,0.014528441270623
11004,11023,0.00246244767298695
11004,11024,0.034720512189116
11004,11025,0.00443240581137651
11004,11029,0.0763358778625954
11004,11030,0.000738734301896085
11004,11035,0.0120659935976361
11004,11037,0.00418616104407781
11004,11038,0.00123122383649347
11004,11039,0.00270869244028564
11004,11040,0.00763358778625954
11004,11044,0.00147746860379217
11004,11050,0.0098497906919478
11004,11052,0.0199458261511943
11004,11053,0.000246244767298695
11004,11054,0.00270869244028564
11004,11055,0.00123122383649347
11004,11056,0.00517114011327259
11004,11057,0.00172371337109086
11004,12002,0.00320118197488303
11004,12005,0.000246244767298695
11004,12007,0.00098497906919478
11004,12009,0.00886481162275302
11004,12014,0.00221620290568825
11004,12021,0.0480177296232455
11004,12025,0.0182221127801034
11004,12026,0.00270869244028564
11004,12029,0.000738734301896085
11004,12030,0.00295493720758434
11004,12035,0.00541738488057129
11004,12040,0.00246244767298695
11004,13001,0.000246244767298695
11004,13004,0.00270869244028564
11004,13006,0.000246244767298695
11004,13008,0.00246244767298695
11004,13010,0.00196995813838956
11004,13011,0.00270869244028564
11004,13013,0.000738734301896085
11004,13014,0.000246244767298695
11004,13016,0.00049248953459739
11004,13017,0.000246244767298695
11004,13021,0.000246244767298695
11004,13023,0.00098497906919478
11004,13025,0.00098497906919478
11004,13029,0.00123122383649347
11004,13037,0.000246244767298695
11004,13040,0.00369367150948042
11004,13044,0.000246244767298695
11004,13046,0.000246244767298695
11004,13053,0.000246244767298695
11004,21001,0.00270869244028564
11004,21002,0.000246244767298695
11004,21003,0.000246244767298695
11004,21004,0.0209308052203891
11004,21005,0.000738734301896085
11004,21006,0.00344742674218173
11004,21007,0.000738734301896085
11004,21009,0.00221620290568825
11004,21012,0.00049248953459739
11004,21013,0.00123122383649347
11004,21014,0.00098497906919478
11004,21015,0.00196995813838956
11004,21016,0.000738734301896085
11004,21017,0.00049248953459739
11004,21018,0.00196995813838956
11004,21019,0.00049248953459739
11004,23002,0.000738734301896085
11004,23016,0.00098497906919478
11004,23025,0.00049248953459739
11004,23045,0.00049248953459739
11004,23047,0.00344742674218173
11004,23050,0.000246244767298695
11004,23062,0.000246244767298695
11004,23081,0.00049248953459739
11004,23086,0.00049248953459739
11004,23088,0.00295493720758434
11004,23094,0.00689485348436346
11004,23096,0.000246244767298695
11004,23098,0.000246244767298695
11004,23100,0.000246244767298695
11004,23102,0.00049248953459739
11004,24001,0.000738734301896085
11004,24007,0.000246244767298695
11004,24009,0.000246244767298695
11004,24020,0.000246244767298695
11004,24038,0.00049248953459739
11004,24055,0.000246244767298695
11004,24062,0.00517114011327259
11004,24094,0.000246244767298695
11004,24104,0.000246244767298695
11004,24109,0.000246244767298695
11004,25072,0.000246244767298695
11004,25091,0.000246244767298695
11004,31005,0.000246244767298695
11004,31022,0.000246244767298695
11004,31040,0.000246244767298695
11004,35013,0.000246244767298695
11004,36011,0.000246244767298695
11004,41002,0.000246244767298695
11004,41018,0.000246244767298695
11004,43018,0.00049248953459739
11004,44019,0.000246244767298695
11004,44021,0.00320118197488303
11004,44040,0.000246244767298695
11004,46003,0.00443240581137651
11004,46013,0.00098497906919478
11004,46014,0.00049248953459739
11004,46020,0.000246244767298695
11004,46021,0.00147746860379217
11004,46025,0.000246244767298695
11004,55023,0.000246244767298695
11004,71004,0.000246244767298695
11004,71011,0.000246244767298695
11004,71016,0.000246244767298695
11004,71022,0.000738734301896085
11004,71037,0.000246244767298695
11004,71053,0.00049248953459739
11004,71069,0.000246244767298695
11004,72039,0.000738734301896085
11004,73009,0.000246244767298695
11005,11001,0.0508510638297872
11005,11002,0.27063829787234
11005,11004,0.00234042553191489
11005,11005,0.224042553191489
11005,11007,0.00191489361702128
11005,11008,0.00234042553191489
11005,11009,0.000425531914893617
11005,11013,0.0140425531914894
11005,11016,0.000638297872340425
11005,11018,0.0163829787234043
11005,11021,0.00170212765957447
11005,11022,0.000212765957446809
11005,11023,0.00276595744680851
11005,11024,0.0280851063829787
11005,11025,0.00106382978723404
11005,11029,0.0163829787234043
11005,11030,0.0197872340425532
11005,11035,0.00148936170212766
11005,11037,0.0568085106382979
11005,11038,0.0185106382978723
11005,11039,0.00148936170212766
11005,11040,0.00382978723404255
11005,11044,0.000425531914893617
11005,11050,0.0025531914893617
11005,11052,0.00468085106382979
11005,11054,0.00106382978723404
11005,11056,0.00468085106382979
11005,11057,0.000425531914893617
11005,12002,0.000638297872340425
11005,12005,0.00106382978723404
11005,12007,0.011063829787234
11005,12009,0.00659574468085106
11005,12014,0.000851063829787234
11005,12021,0.00531914893617021
11005,12025,0.03
11005,12029,0.000638297872340425
11005,12030,0.0323404255319149
11005,12034,0.000851063829787234
11005,12035,0.00340425531914894
11005,12040,0.0285106382978723
11005,13001,0.000425531914893617
11005,13004,0.00106382978723404
11005,13008,0.000638297872340425
11005,13010,0.00127659574468085
11005,13011,0.00127659574468085
11005,13013,0.000212765957446809
11005,13017,0.000212765957446809
11005,13019,0.000212765957446809
11005,13023,0.000212765957446809
11005,13029,0.00234042553191489
11005,13040,0.00106382978723404
11005,13046,0.00297872340425532
11005,13049,0.000425531914893617
11005,21001,0.00148936170212766
11005,21002,0.00106382978723404
11005,21003,0.000212765957446809
11005,21004,0.0159574468085106
11005,21005,0.00127659574468085
11005,21006,0.00340425531914894
11005,21007,0.00127659574468085
11005,21009,0.00404255319148936
11005,21010,0.000425531914893617
11005,21011,0.000212765957446809
11005,21012,0.00191489361702128
11005,21013,0.00127659574468085
11005,21014,0.000851063829787234
11005,21015,0.00425531914893617
11005,21016,0.000638297872340425
11005,21017,0.000212765957446809
11005,21018,0.00191489361702128
11005,21019,0.000638297872340425
11005,23002,0.000851063829787234
11005,23003,0.000212765957446809
11005,23016,0.000638297872340425
11005,23025,0.00276595744680851
11005,23027,0.000851063829787234
11005,23033,0.000212765957446809
11005,23038,0.000212765957446809
11005,23039,0.0025531914893617
11005,23045,0.0117021276595745
11005,23047,0.00425531914893617
11005,23050,0.00127659574468085
11005,23052,0.000212765957446809
11005,23062,0.000212765957446809
11005,23081,0.000212765957446809
11005,23086,0.00106382978723404
11005,23088,0.00531914893617021
11005,23094,0.00702127659574468
11005,23096,0.00148936170212766
11005,23098,0.000425531914893617
11005,23099,0.000212765957446809
11005,23101,0.000212765957446809
11005,23102,0.00127659574468085
11005,23104,0.000212765957446809
11005,23105,0.000212765957446809
11005,24001,0.00106382978723404
11005,24007,0.000212765957446809
11005,24014,0.000212765957446809
11005,24016,0.000212765957446809
11005,24020,0.000212765957446809
11005,24038,0.000212765957446809
11005,24045,0.000212765957446809
11005,24048,0.000425531914893617
11005,24055,0.000638297872340425
11005,24062,0.00319148936170213
11005,24086,0.000212765957446809
11005,24107,0.000425531914893617
11005,24134,0.000212765957446809
11005,25015,0.000212765957446809
11005,25072,0.000212765957446809
11005,25112,0.000212765957446809
11005,32003,0.000212765957446809
11005,32011,0.000212765957446809
11005,41002,0.000851063829787234
11005,41048,0.000212765957446809
11005,41081,0.000212765957446809
11005,42004,0.000212765957446809
11005,42006,0.000851063829787234
11005,44020,0.000212765957446809
11005,44021,0.00191489361702128
11005,44043,0.000212765957446809
11005,44052,0.000425531914893617
11005,45017,0.000212765957446809
11005,46003,0.00617021276595745
11005,46013,0.000851063829787234
11005,46014,0.00106382978723404
11005,46021,0.00531914893617021
11005,46025,0.00276595744680851
11005,71016,0.000212765957446809
11005,71020,0.000212765957446809
11005,71022,0.000425531914893617
11005,71034,0.000212765957446809
11005,71057,0.000212765957446809
11005,72037,0.000212765957446809
11005,73083,0.000212765957446809
11005,73107,0.000212765957446809
11005,92094,0.000212765957446809
11007,11001,0.00376546530392684
11007,11002,0.560785368477676
11007,11004,0.0102205486820871
11007,11005,0.00134480903711673
11007,11007,0.101667563206025
11007,11008,0.00618612157073696
11007,11009,0.00188273265196342
11007,11013,0.0118343195266272
11007,11016,0.000268961807423346
11007,11018,0.00215169445938677
11007,11021,0.00430338891877353
11007,11022,0.00107584722969338
11007,11023,0.0029585798816568
11007,11024,0.0188273265196342
11007,11025,0.00107584722969338
11007,11029,0.0325443786982249
11007,11035,0.0126412049488973
11007,11037,0.00107584722969338
11007,11038,0.000268961807423346
11007,11039,0.00537923614846692
11007,11040,0.0129101667563206
11007,11044,0.000806885422270038
11007,11050,0.0231307154384077
11007,11052,0.0457235072619688
11007,11053,0.000268961807423346
11007,11054,0.00215169445938677
11007,11055,0.00107584722969338
11007,11056,0.00511027434104357
11007,11057,0.00322754168908015
11007,12002,0.00107584722969338
11007,12007,0.00188273265196342
11007,12009,0.00215169445938677
11007,12014,0.00134480903711673
11007,12021,0.0134480903711673
11007,12025,0.0112963959117805
11007,12026,0.00134480903711673
11007,12029,0.000268961807423346
11007,12030,0.00188273265196342
11007,12035,0.000537923614846692
11007,12040,0.00215169445938677
11007,13004,0.000537923614846692
11007,13008,0.00161377084454008
11007,13010,0.00107584722969338
11007,13011,0.00511027434104357
11007,13012,0.000268961807423346
11007,13017,0.000806885422270038
11007,13019,0.000537923614846692
11007,13025,0.000806885422270038
11007,13029,0.000806885422270038
11007,13031,0.000268961807423346
11007,13035,0.000537923614846692
11007,13037,0.000537923614846692
11007,13040,0.00268961807423346
11007,13046,0.000537923614846692
11007,21001,0.00134480903711673
11007,21004,0.0153308230231307
11007,21005,0.000268961807423346
11007,21006,0.00242065626681011
11007,21007,0.00107584722969338
11007,21009,0.00215169445938677
11007,21010,0.000268961807423346
11007,21012,0.00188273265196342
11007,21013,0.000806885422270038
11007,21014,0.00161377084454008
11007,21015,0.00107584722969338
11007,21016,0.000268961807423346
11007,21018,0.00134480903711673
11007,21019,0.000537923614846692
11007,23002,0.000537923614846692
11007,23003,0.000268961807423346
11007,23016,0.000537923614846692
11007,23025,0.000806885422270038
11007,23038,0.000268961807423346
11007,23039,0.000537923614846692
11007,23045,0.000806885422270038
11007,23047,0.00484131253362023
11007,23052,0.000268961807423346
11007,23081,0.000537923614846692
11007,23088,0.0029585798816568
11007,23094,0.00511027434104357
11007,24033,0.000268961807423346
11007,24038,0.000268961807423346
11007,24048,0.000268961807423346
11007,24062,0.00107584722969338
11007,24107,0.000268961807423346
11007,25091,0.000268961807423346
11007,25110,0.000268961807423346
11007,25112,0.000268961807423346
11007,31005,0.000537923614846692
11007,34022,0.000268961807423346
11007,34042,0.000268961807423346
11007,36007,0.000268961807423346
11007,41002,0.000268961807423346
11007,41048,0.000537923614846692
11007,42006,0.000268961807423346
11007,42008,0.000268961807423346
11007,42011,0.000268961807423346
11007,43005,0.000268961807423346
11007,44001,0.000268961807423346
11007,44013,0.000268961807423346
11007,44021,0.0034965034965035
11007,44034,0.000806885422270038
11007,44043,0.000268961807423346
11007,44064,0.000268961807423346
11007,46003,0.00430338891877353
11007,46013,0.00188273265196342
11007,46020,0.000268961807423346
11007,46021,0.00215169445938677
11007,46025,0.000806885422270038
11007,53053,0.000268961807423346
11007,71022,0.000537923614846692
11007,71034,0.000537923614846692
11007,71037,0.000268961807423346
11007,71047,0.000268961807423346
11007,71053,0.000268961807423346
11007,71057,0.000268961807423346
11007,71066,0.000268961807423346
11007,72025,0.000268961807423346
11008,11001,0.00523880206059548
11008,11002,0.456998166419279
11008,11004,0.00148432725050205
11008,11005,0.0010477604121191
11008,11007,0.00130970051514887
11008,11008,0.262376669868157
11008,11009,0.0113507377979569
11008,11013,0.00550074216362525
11008,11016,0.00357984807474024
11008,11018,0.00130970051514887
11008,11021,0.000349253470706365
11008,11022,0.00995372391513141
11008,11023,0.0248843097878285
11008,11024,0.00637387584039116
11008,11025,0.000174626735353183
11008,11029,0.00759626298786344
11008,11030,0.000436566838382956
11008,11035,0.00192089408888501
11008,11037,0.000523880206059548
11008,11038,0.00122238714747228
11008,11039,0.00646118920806775
11008,11040,0.0337029599231642
11008,11044,0.00480223522221252
11008,11050,0.0139701388282546
11008,11052,0.00881865013533572
11008,11053,0.0080328298262464
11008,11054,0.00130970051514887
11008,11055,0.00165895398585523
11008,11056,0.00812014319392299
11008,11057,0.00349253470706365
