"city_id","city_name","province","population","x_coord","y_coord","latitude","longitude"
13019,"LILLE",1,0.00152592053410349,182261.79,215623.595862069,51.2602124206897,4.83726776206897
13021,"MEERHOUT",1,0.000935463798912852,199576.960625,202102.603125,51.13219,5.07708
13023,"MERKSPLAS ",1,0.000820409265412024,184075.034375,228333.24125,51.34806,4.76054
13025,"MOL",1,0.00320509057609449,202717.016324786,210208.450598291,51.191087,5.1170647
13029,"OLEN",1,0.00114663191550145,186180.606,206167.0615,51.1440245,4.8599119
13031,"OUD-TURNHOUT",1,0.00127765320059014,193450.011315789,223717.788947368,51.3177601,4.982845
13035,"RAVELS",1,0.0013012902544114,195016.689583333,234093.055138889,51.4103972694444,5.01068341666667
13036,"RETIE ",1,0.00101247989480728,199608.027142857,218127.677142857,51.2669664,5.0842508
13037,"RIJKEVORSEL",1,0.00105239677377696,177557.584736842,226352.594210526,51.34806,4.76054
13040,"TURNHOUT",1,0.00392954279519902,189799.266666667,223877.525151515,51.3216509,4.9375577
13044,"VORSELAAR",1,0.000744645463759779,178723.954444444,211248.755,51.2025247,4.7708827
13046,"VOSSELAAR",1,0.00100981876954264,186101.492857143,222199.430714286,51.31473,4.88768
13049,"WESTERLO",1,0.00230813482512885,186551.214,200122.901833333,51.08995144,4.9143397
13053,"LAAKDAL-VEERLE",1,0.00151151915031836,195290.968055556,197269.388611111,51.0827854944444,5.02667047777778
21001,"ANDERLECHT",2,0.00837299584003506,145296.458441558,169229.965454545,50.8334893116883,4.29770716363636
21002,"AUDERGHEM",2,0.00273328872035096,153938.873030303,167298.931212121,50.8164064,4.4265181
21003,"BERCHEM-SAINTE-AGATHE",2,0.00178765003072034,144767.434444444,172733.761111111,50.8657821,4.2925975
21004,"BRUSSEL",2,0.0135338569488633,149789.478380952,172284.190857143,50.8607939085714,4.35941952952381
21005,"ETTERBEEK",2,0.00415229463352783,151818.757894737,169198.770526316,50.832578,4.3889939
21006,"EVERE",2,0.00296151934598933,152764.726206897,173265.188965517,50.8739353,4.4009421
21007,"FOREST",2,0.00454050584860545,147075.382051282,167075.688461538,50.8134333,4.3248344
21008,"GANSHOREN",2,0.00178655427325843,146022.220625,173771.568125,50.8729866,4.3093326
21009,"ELSENE",2,0.0082031534334386,150462.299791667,168070.637604167,50.8270563,4.372308
21010,"JETTE",2,0.00378302436886327,146926.441764706,174493.274117647,50.8808582,4.3227894
21011,"KOEKELBERG",2,0.00157569923023038,146813.56125,172465.885,50.8633811,4.330338
21012,"MOLENBEEK-SAINT-JEAN",2,0.00683564812097162,146730.122045455,171664.584772727,50.8522009,4.3303277
21013,"SAINT-GILLES",2,0.00451592957410255,148263.670769231,168825.413076923,50.8301436,4.3402184
21014,"SAINT-JOSSE-TEN-NODE",2,0.00219308029162802,149924.475714286,171548.332857143,50.8499766,4.3692349
21015,"SCHAARBEEK",2,0.0106432487643378,151137.893529412,172542.43627451,50.86744,4.37727
21016,"UCCLE",2,0.00706716601899574,148591.9161,165069.0843,50.8023982,4.34067
21017,"WATERMAAL-BOSVOORDE",2,0.00230594331020502,152963.263030303,165745.76969697,50.8068657,4.4053286
21018,"SINT-LAMBRECHTS-WOLUWE",2,0.00449010100535747,154363.602564103,170698.944102564,50.8415257,4.4337046
21019,"SINT-PIETERS-WOLUWE",2,0.00353569625603156,154935.814,169117.678285714,50.8369585,4.4080961
23002,"ASSE",2,0.00277242291541926,140356.008823529,176973.158039216,50.9017160490196,4.23890144901961
23003,"BEERSEL",2,0.00219996790996004,145039.108461538,160276.556282051,50.7530638051282,4.30075488205128
23009,"BEVER",2,0.000189879114471434,118403.4575,156517.5525,50.7169522,3.9406874
23016,"DILBEEK",2,0.00363713208964861,140802.377295082,171379.304180328,50.8525939590164,4.23704610163934
23023,"GALMAARDEN",2,0.000769221738262677,123038.603636364,160306.654090909,50.7518319727273,3.9955352
23024,"GOOIK",2,0.000879580168355307,130953.205,163457.295,50.7790155944444,4.0847716
23025,"GRIMBERGEN",2,0.00322731879889329,150251.68673913,180545.628043478,50.9338088695652,4.3694560326087
23027,"HALLE",2,0.00328038476740591,140752.64325,157804.62075,50.73481354,4.23414754
23032,"HERNE",2,0.000612215347648622,126580.405357143,156251.439642857,50.7230167285714,4.0274331
23033,"HOEILAART",2,0.000947360594213618,157077.442,161709.876,50.7674863,4.4740458
23038,"KAMPENHOUT",2,0.00106022361279062,163571.805185185,180903.344814815,50.9346826444444,4.55573942592593
23039,"KAPELLE",2,0.000883493587862138,149185.049473684,188802.220526316,50.9893377421053,4.41737346842105
23044,"LIEDEKERKE ",2,0.00119437563348478,130692.834444444,173158.74,50.8475374,4.139768
23045,"LONDERZEEL",2,0.00169717177172241,144195.85173913,188873.726521739,51.0074251652174,4.27704323478261
23047,"MACHELEN",2,0.00113864853970751,155114.867954545,177174.385909091,50.9049944454545,4.43552918636364
23050,"MEISE",2,0.00183038457173494,146543.398235294,182463.779117647,50.9353523529412,4.28259382352941
23052,"MERCHTEM",2,0.00141634478791223,141580.543809524,181867.406190476,50.9422023809524,4.24910428571429
23060,"OPWIJK",2,0.00116353788777096,136783.741166667,183571.562166667,50.9658282,4.18376046
23062,"OVERIJSE",2,0.00231611820092278,161083.240357143,162365.305714286,50.77381,4.53475
23064,"PEPINGEN",2,0.000404960650566859,135002.343,159619.021333333,50.7523529733333,4.16672477333333
23077,"SINT-PIETERS-LEEUW",2,0.00288966896384392,141906.621304348,164479.863913043,50.7853860956522,4.24685157391304
23081,"STEENOKKERZEEL",2,0.00104707452324767,159248.046666667,178703.15047619,50.9159577142857,4.49958366666667
23086,"TERNAT",2,0.00144201681987704,135277.556590909,173304.881136364,50.8674157272727,4.16668363636364
23088,"VILVOORDE",2,0.00332578043368515,153855.701176471,179476.171470588,50.9272527676471,4.42578355294118
23094,"ZAVENTEM",2,0.00265548994055516,157767.919198718,173486.461025641,50.874791875,4.47032411346154
23096,"ZEMST",2,0.0020598674916155,157132.343714286,185485.299428571,50.9770503028571,4.47290146571429
23097,"ROOSDAAL",2,0.00104034344169592,131002.530681818,169785.126363636,50.8155439590909,4.15459720454545
23098,"DROGENBOS",2,0.000439555279007244,146009.968333333,164477.923333333,50.7875382,4.3164506
23099,"KRAAINEM",2,0.00119672368518888,157085.331875,170864.115,50.8610856,4.4592974
23100,"LINKEBEEK",2,0.000438929131886151,148017.141428571,162168.674285714,50.7660264,4.3456087
23101,"SINT-GENESIUS-RODE",2,0.00168355307183864,149580.176363636,159062.051363636,50.74594,4.35753
23102,"WEMMEL",2,0.00134058098625998,145840.894901961,177385.211568627,50.91032,4.3009225
23103,"WEZEMBEEK-OPPEM",2,0.00125151155828451,158716.91125,170383.63625,50.8508976,4.4874562
23104,"LENNIK",2,0.000863926490327984,135515.569333333,166995.23,50.8270885066667,4.1219471
23105,"AFFLIGEM-HEKELGEM",2,0.00119500178060588,132026.194117647,177041.004117647,50.9020447235294,4.11440624117647
24001,"AARSCHOT",2,0.00276068265689877,184082.99775,186680.6595,51.0043280075,4.825603145
24007,"BEGIJNENDIJK",2,0.000915583627818151,179872.134545455,188797.483636364,50.9983166181818,4.78984968181818
24008,"BEKKEVOORT",2,0.000557114400992443,193342.643076923,180485.081538462,50.9411273692308,4.97992188461538
24009,"BERTEM",2,0.000860326144381699,166967.832941176,171521.706470588,50.8594108588235,4.62225341764706
24011,"BIERBEEK",2,0.000878797484453941,178192.409615385,169937.816923077,50.8394959384615,4.76003956538462
24014,"BOORTMEERBEEK",2,0.00111548109622707,163024.996304348,185629.614130435,50.9897419,4.55432838695652
24016,"BOUTERSEM",2,0.000713807718045951,183436.156212121,169571.333030303,50.8387859681818,4.85023390909091
24020,"DIEST",2,0.00225115543710939,198544.600238095,187426.975238095,50.9971746071429,5.05845914761905
24028,"GEETBETS",2,0.00057292461580004,203151.450666667,176008.206,50.890297,5.12923178
24033,"HAACHT",2,0.00129299380505692,169242.394545455,183468.726136364,50.9629862909091,4.6562471
24038,"HERENT",2,0.00186310075881204,170009.22875,177380.479768519,50.9050355916667,4.654275825
24041,"HOEGAARDEN",2,0.000574020373261953,186098.059666667,163560.931333333,50.8000366666667,4.93241066666667
24043,"HOLSBEEK",2,0.000865804931691263,179138.507222222,179477.589444444,50.9269507277778,4.77620123888889
24045,"HULDENBERG",2,0.000854847357072136,167256.798181818,163970.921363636,50.7886645363636,4.61561846363636
24048,"KEERBERGEN",2,0.00122380454817615,169870.475555556,188393.503888889,51.0057936,4.6320416
24054,"KORTENAKEN",2,0.000724921829445351,195906.288157895,175295.859473684,50.8750480631579,4.99461282105263
24055,"KORTENBERG",2,0.00173145332660225,163674.363142857,175501.923571429,50.8909802771429,4.5618213
24059,"LANDEN",2,0.00140554375007338,199053.162045455,160852.838409091,50.7524346886364,5.06881637045455
24062,"LEUVEN",2,0.00896298296488489,173931.717086957,174757.824,50.8669814313043,4.71192837478261
24066,"LUBBEEK",2,0.00136406150330097,181320.468181818,175143.864545455,50.8845254909091,4.81067163636364
24086,"OUD-HEVERLEE",2,0.00106288473805527,172601.0925,168331.978,50.82680259,4.682177885
24094,"ROTSELAAR",2,0.00144201681987704,175902.71,182839.185185185,50.9568319518519,4.72336037407407
24104,"TERVUREN",2,0.00193510767773773,161697.364264706,168589.795294118,50.8282328117647,4.52050626764706
24107,"TIENEN",2,0.00309019257937393,190387.007758621,166923.270862069,50.8077383482759,4.93881407241379
24109,"TREMELO",2,0.00135529544360567,175155.655714286,187594.435714286,50.9891984142857,4.73157623571429
24130,"ZOUTLEEUW",2,0.000775483209473606,201510.312,170093.396666667,50.83131316,5.11246597333333
24133,"LINTER",2,0.000687822612520594,197428.996176471,167756.383823529,50.8181371647059,5.04627097647059
24134,"SCHERPENHEUVEL",2,0.00217539163545715,192046.213947368,187661.891710526,51.0012636973684,4.97245473947368
24135,"TIELT",2,0.000985085958259468,187024.847954545,179107.829545455,50.9234452409091,4.89160051363636
24137,"GLABBEEK",2,0.000489177438353859,190909.642333333,173167.969,50.8674827066667,4.94080562
25005,"BEAUVECHAIN",2,0.000598283574204304,177582.1743,163047.7677,50.77990726,4.747128885
25014,"BRAINE",2,0.0035231733136097,149435.7615,151884.51075,50.6757024766667,4.36619461833333
25015,"BRAINE-LE-CHATEAU",2,0.000881458609718586,144128.9276,152227.5488,50.6730635,4.265074564
25018,"CHAUMONT-GISTOUX",2,0.0010246897636686,172345.457982456,153391.453026316,50.6885478526316,4.69576022105263
25023,"COURT-SAINT-ETIENNE",2,0.000852968915708857,163502.393181818,146882.476363636,50.6209493,4.5598691
25031,"GENAPPE",2,0.00134042444947971,156934.670714286,144869.309183673,50.6075248510204,4.46473803265306
25037,"GREZ-DOICEAU",2,0.00114757113618309,172149.056595745,159679.447021277,50.7490228787234,4.69038691276596
25043,"INCOURT",2,0.000399012252916476,179454.436458333,155094.546875,50.6938251125,4.80096585833333
25044,"ITTRE",2,0.000549913709099874,141578.235416667,147973.042916667,50.6487749291667,4.26162677083333
25048,"JODOIGNE",2,0.00107916456320368,184588.48097561,157546.164390244,50.7273126731707,4.85732617317073
25050,"LA HULPE",2,0.000667159757524527,157677.015833333,158118.253333333,50.7309955,4.4856707
25068,"MONT-SAINT-GUIBERT",2,0.000604075435074414,168097.162857143,147390.424642857,50.6306207571429,4.62263955
25072,"NIVELLES",2,0.00233740720303994,147102.871891892,143230.427297297,50.5987245783784,4.33518127567568
25084,"PERWEZ",2,0.000681874214870211,180017.452727273,147437.363636364,50.6372264590909,4.78949645454545
25091,"RIXENSART",2,0.00202793398843976,161165.812173913,156669.78826087,50.7207928565217,4.52364733478261
25105,"TUBIZE",2,0.00208334800865648,138184.089305556,152988.483611111,50.6859816277778,4.20385764444444
25107,"VILLERS-LA-VILLE",2,0.000873631770704924,161343.080862069,139534.547298851,50.5659199586207,4.52994165172414
25110,"WATERLOO ",2,0.00272530534455702,152194.843870968,155337.857741935,50.71469,4.3991
25112,"WAVRE",2,0.00304464037631442,165992.514181818,155437.211818182,50.7078903854545,4.59454279090909
25117,"CHASTRE",2,0.000630217077380044,168377.123695652,142509.580434783,50.5928864608696,4.62901444782609
25118,"HELECINE-NEERHEYLISSEM",2,0.000272060924114882,193530.063333333,159936.141111111,50.7494643111111,4.98462678888889
25119,"LASNE",2,0.00134042444947971,156904.368546099,152478.134326241,50.6886346340426,4.48573637446809
25120,"ORP",2,0.000702223996305732,192014.604545455,153930.661590909,50.68955515,4.97281395909091
25121,"OTTIGNIES",2,0.00280232144045145,165020.977602339,151011.032865497,50.6659096175439,4.57305685964912
25122,"RAMILLIES",2,0.000511562197932932,186710.47703125,149706.86796875,50.658101653125,4.8817863125
25123,"REBECQ",2,0.000956909337810285,133887.592083333,151450.047083333,50.6756882291667,4.13759158333333
25124,"WALHAIN",2,0.000544591458570584,173086.637833333,146677.236833333,50.634129525,4.699909795
31003,"BEERNEM",3,0.00143497266476474,77952.109047619,204815.194761905,51.1520519904762,3.34559021904762
31004,"BLANKENBERGE",3,0.00169184952119312,63960.6394117647,222799.392941176,51.3075702588235,3.13813223529412
31005,"BRUGGE",3,0.011346881591666,69778.4460734463,212973.689025424,51.2176015169492,3.22007974830508
31006,"DAMME",3,0.00105912785532871,77161.5572727273,215653.158636364,51.2386657181818,3.31733291818182
31012,"JABBEKE",3,0.0013551389068254,61646.93,209043.426923077,51.1818156576923,3.10732228846154
31022,"OOSTKAMP",3,0.00211700341641523,70505.996875,202724.7775,51.131417725,3.22897529375
31033,"TORHOUT",3,0.00185449123589701,60862.5853125,196301.6971875,51.06759099375,3.09304265
31040,"ZEDELGEM",3,0.00218494037905381,64392.9507142857,203055.423928571,51.1357901357143,3.14693942857143
31042,"ZUIENKERKE",3,0.000278478932106085,63414.984,217106.298,51.25582744,3.12815593
31043,"KNOKKE",3,0.0030973932712665,74222.9243243243,225824.025405405,51.3376790432432,3.27222110540541
32003,"DIKSMUIDE",3,0.00145767049790436,43891.3747727273,193516.836136364,51.0427636590909,2.85258585227273
32006,"HOUTHULST",3,0.000822287706775303,47664.7931578947,186124.706842105,50.9763437421053,2.91021055789474
32010,"KOEKELARE",3,0.000779396628980437,51571.9105263158,198506.899473684,51.0876689421053,2.96999281578947
32011,"KORTEMARK",3,0.00116040715216549,54684.78,191521.658518519,51.0259515925926,3.00887954444444
32030,"LO",3,0.000279731226348271,38217.565,184815.467142857,50.9617196571429,2.77435782142857
33011,"IEPER",3,0.00332233662451914,44995.3571666667,172638.840833333,50.853832865,2.86942855666667
33016,"MESEN",3,8.82867440741045e-05,45700.21,162124.45,50.7638555,2.8976699
33021,"POPERINGE",3,0.00180674751791368,32428.2594736842,173385.232368421,50.8641627315789,2.69834700789474
33029,"WERVIK",3,0.00167760467418826,57288.5721428571,166036.914047619,50.7927543666667,3.05549953333333
33037,"ZONNEBEKE",3,0.00108088646778669,53653.7408,173560.4504,50.866404292,3.001817784
33039,"HEUVELLAND-KEMMEL",3,0.000780648923222623,40430.3544,164047.2,50.779336028,2.806396244
33040,"LANGEMARK",3,0.000706137415812563,48786.4241176471,179840.626176471,50.8921818470588,2.96395109411765
33041,"VLETEREN-OOSTVLETEREN",3,0.000331075290277892,36640.9577777778,179452.621111111,50.9170302,2.75563458888889
34002,"ANZEGEM",3,0.00134762514137228,84907.62234375,169439.49453125,50.82731015,3.4495885875
34003,"AVELGEM",3,0.000866587615592629,85466.7826,163290.7904,50.854228896,3.639591368
34009,"DEERLIJK",3,0.00112283832489991,79516.9634375,171021.725,50.85374,3.35335
34013,"HARELBEKE",3,0.00258254380094783,75348.32,172710.7353125,50.8646800875,3.308443375
34022,"KORTRIJK",3,0.00709800376470957,71876.0933628319,167663.596504425,50.8290024584071,3.26440600884956
34023,"KUURNE",3,0.00125871225017708,73106.1616666667,172737.185666667,50.85397,3.287
34025,"LENDELEDE",3,0.00052455475069561,70574.0535,175632.047,50.8862994,3.2381931
34027,"MENEN",3,0.00302256869029589,64060.6446153846,165186.095,50.7927687673077,3.14712542692308
34040,"WAREGEM",3,0.00354602768352959,82021.12125,175252.001041667,50.89031558125,3.40128233541667
34041,"WEVELGEM",3,0.00305622409805464,66273.3132608696,169171.368804348,50.8250722434783,3.18274211956522
34042,"ZWEVEGEM",3,0.00225553846695704,79503.5734210526,165200.375263158,50.7911849578947,3.37042700789474
34043,"SPIERE",3,0.000177512708829848,78829.822,158003.686,50.72396996,3.36568052
35002,"BREDENE",3,0.00143199846593955,52051.7088888889,214854.898333333,51.2345015,2.9728359
35005,"GISTEL",3,0.00105474482548106,51220.9652,205701.0298,51.156642696,2.982255432
35006,"ICHTEGEM",3,0.00129831605558621,56085.0563461538,200936.818269231,51.1121024846154,3.01975090769231
35011,"MIDDELKERKE",3,0.00157366425208683,41470.1066666667,207107.594111111,51.1651815244444,2.82039786
35013,"OOSTENDE",3,0.0062743072269118,48590.9179710145,212744.856666667,51.2080709275362,2.90244614492754
35014,"OUDENBURG",3,0.000856725798435415,55105.9316,208749.4564,51.17468924,3.016719992
35029,"DE HAAN-KLEMSKERKE",3,0.001093096336648,57959.4976190476,219209.802380952,51.267571,3.06177494285714
36006,"HOOGLEDE",3,0.00094986518269799,60146.4805882353,187389.225882353,50.9872735470588,3.09020392941176
36007,"INGELMUNSTER",3,0.00102061980738149,72003.9275,179244.0025,50.92325,3.26284
36008,"IZEGEM",3,0.00259584942727106,68182.1364705882,179193.702647059,50.9192964911765,3.21138250294118
36010,"LEDEGEM",3,0.00090102570725274,64515.118,173814.544666667,50.8666833133333,3.15540945333333
36011,"LICHTERVELDE",3,0.000798494116173772,63768.8286666667,191710.186666667,51.0277074,3.1439095
36012,"MOORSLEDE",3,0.00101936751313931,59550.2173333333,174581.488,50.8779782333333,3.0736431
36015,"ROESELARE",3,0.00531160602823141,63211.7196621622,181886.279527027,50.9434012608108,3.13876456621622
36019,"STADEN",3,0.00100981876954264,55400.666,183653.436,50.95641829,3.02902869
37002,"DENTERGEM",3,0.000746054294782238,83024.5695,182052.9885,50.94161737,3.41321853
37007,"MEULEBEKE",3,0.0010533359944586,74157.1352631579,183018.767368421,50.9506,3.28637
37010,"OOSTROZEBEKE",3,0.000718973431794968,77868.9454545455,180658.407272727,50.9202012,3.3346008
37011,"PITTEM",3,0.000632095518743323,72313.904,188594.512,51.00250462,3.26361446
37012,"RUISELEDE",3,0.000469453804039432,80773.882,194511.051,51.0413098,3.3970513
37015,"TIELT",3,0.00185183011063237,78466.1403448276,188339.975862069,50.9619028103448,4.4372662862069
37017,"WIELSBEKE",3,0.00086956181441782,79372.2166666667,178215.536818182,50.9048147454545,3.36685494545455
37018,"WINGENE",3,0.00120220247249844,72281.005,195019.082916667,51.0504070875,3.2344213875
37020,"ARDOOIE",3,0.000891007353315253,68188.6830769231,185908.502307692,50.9806377846154,3.20106973846154
38002,"ALVERINGEM",3,0.000431884976773855,30987.3375,186461.2235,50.97894048,2.67204473
38008,"DE PANNE",3,0.000894607699261538,25484.9468421053,198811.466842105,51.087373,2.59597279473684
38014,"KOKSIJDE",3,0.00188172863566456,31009.3922580645,201883.673548387,51.1095540032258,2.67107771935484
38016,"NIEUWPOORT",3,0.000969119206671598,36853.81625,203929.88,51.1490161833333,2.7691416625
38025,"VEURNE",3,0.0010954443883521,31350.5005882353,195636.796470588,51.0597548058823,2.67510858823529
41002,"AALST",4,0.00760205219718938,128207.177125984,181656.376141732,50.9428475417323,4.05788012834646
41011,"DENDERLEEUW",4,0.00172800951743624,128333.487045455,175371.788636364,50.8822507136364,4.06172090909091
41018,"GERAARDSBERGEN",4,0.00302757786726464,116884.165243902,163280.151463415,50.7797461219512,3.8977996695122
41024,"HAALTERT",4,0.00170906856702318,123854.124736842,175255.103157895,50.8928346157895,4.02232748157895
41027,"HERZELE",4,0.00162673022059946,116208.127317073,173763.747195122,50.873867897561,3.88747023658537
41034,"LEDE",4,0.00170296363259252,120835.599736842,184078.538421053,50.9640938184211,3.95310353684211
41048,"NINOVE",4,0.00348857868516931,124487.935316456,168825.287151899,50.8270294240506,4.00685367974684
41063,"SINT",4,0.000892259647557439,115599.4495,180209.3845,50.9281444433333,3.87695582666667
41081,"ZOTTEGEM",4,0.00240769221738263,110851.84325,173376.43975,50.871073015,3.810389245
41082,"ERPE - MERE-MERE",4,0.00188016326786182,120959.619528302,179452.618867925,50.9234240735849,3.95514536226415
42003,"BERLARE",4,0.00137658444572283,122568.027692308,192048.6625,51.0539433038462,3.99488903846154
42004,"BUGGENHOUT",4,0.00138253284337321,137920.128787879,189449.166060606,51.0136764,4.2011261
42006,"DENDERMONDE",4,0.00425091280509997,130935.180403226,190869.199919355,51.0270769741935,4.09951408387097
42008,"HAMME",4,0.00222219613275884,133678.454333333,196983.0025,51.0839212133333,4.14439191333333
42010,"LAARNE",4,0.00116118983606686,115898.5815,192379.3915,51.03438955,3.88597895
42011,"LEBBEKE",4,0.00172253073012668,132802.062954545,187217.072727273,50.9976468454545,4.11601398181818
42023,"WAASMUNSTER",4,0.00102375054298696,129836.956666667,200796.357333333,51.1094611,4.0844742
42025,"WETTEREN",4,0.00227604478517284,115386.66047619,187550.282261905,50.9981815571429,3.88601201428571
42026,"WICHELEN",4,0.00110968923535696,120524.427647059,187997.171764706,51.0046888941176,3.94041428235294
42028,"ZELE",4,0.00200179234613413,126565.492272727,195390.453636364,51.1023413,3.9940663
43002,"ASSENEDE",4,0.00131725700599927,103924.464901961,213837.040588235,51.2311090705882,3.71436938823529
43005,"EEKLO ",4,0.00187468448055226,93138.1223809524,209072.882857143,51.2046849,3.4868397
43007,"KAPRIJKE",4,0.000598283574204304,98150.74375,211108.54,51.2066899,3.6252572
43010,"MALDEGEM",4,0.00215801605284682,86126.8485135135,211366.21472973,51.2050524054054,3.48332214324324
43014,"SINT-LAUREINS",4,0.000615659156814633,94194.4046666667,217020.976,51.2687639866667,3.56912622666667
43018,"ZELZATE",4,0.00117606083019281,110780.50125,210115.9353125,51.1987114,3.8119772
44001,"AALTER",4,0.00182521885798592,85327.9755769231,197657.3775,51.0809487923077,3.45586583076923
44011,"DEINZE",4,0.00272561841811757,90893.227755102,186746.587755102,50.9913404816327,3.53021639183673
44012,"DE PINTE",4,0.000999643878824878,100834.495,186179.108125,50.98157445,3.6824476
44013,"DESTELBERGEN",4,0.00169983289698706,110452.959,192636.9902,51.04630278,3.800848876
